province,subject_group,batch,university_code,university_name,group_code,major_code,major_name,plan_count,tuition,lowest_score_2025,lowest_rank_2025,is_new,school_type,major_category,subject_requirement,plan_count_prev
河南,物理类,本科批,10486,武汉大学,10486001,90101,农学,78,5500,551.0,,0,985,农学,物理+化学+生物,0.0
河南,物理类,本科批,10486,武汉大学,10486001,80903,网络空间安全,36,7500,551.0,,0,985,工学,物理+化学,0.0
河南,物理类,本科批,10486,武汉大学,10486001,70201,物理学,28,7000,551.0,,0,985,理学,物理+化学+生物,0.0
河南,物理类,本科批,10486,武汉大学,10486001,70301,化学,79,5000,551.0,,0,985,理学,物理+化学+生物,0.0
河南,物理类,本科批,10486,武汉大学,10486001,81001,土木工程,86,8000,551.0,,0,985,工学,物理+化学,0.0
河南,物理类,本科批,10486,武汉大学,10486001,120201,工商管理,29,4500,551.0,,0,985,管理学,物理+化学,0.0
河南,历史类,本科批,10486,武汉大学,10486001,120201,工商管理（中外合作办学）,58,35000,551.0,,0,985,管理学,历史+地理+生物,0.0
河南,历史类,本科批,10486,武汉大学,10486002,120102,信息管理与信息系统,63,5000,551.0,,0,985,管理学,历史+政治+生物,0.0
河南,历史类,本科批,10486,武汉大学,10486003,50201,英语（中外合作办学）,32,68000,551.0,,0,985,文学,历史+政治+生物,0.0
河南,历史类,本科批,10486,武汉大学,10486003,20101,经济学,91,42000,551.0,,0,985,经济学,历史+不限,0.0
河南,历史类,本科批,10486,武汉大学,10486003,50261,翻译,93,6000,551.0,,0,985,文学,历史+政治+生物,0.0
河南,历史类,本科批,10486,武汉大学,10486003,20401,国际经济与贸易,72,6000,551.0,,0,985,经济学,历史+政治+地理,0.0
山东,物理类,本科批,10486,武汉大学,10486001,100501,中医学,87,6500,551.0,,0,985,医学,物理+化学+生物,0.0
山东,物理类,本科批,10486,武汉大学,10486001,90102,园艺,80,4000,551.0,,0,985,农学,物理+不限,0.0
山东,物理类,本科批,10486,武汉大学,10486001,82502,环境工程,95,8000,551.0,,0,985,工学,物理+化学+地理,0.0
山东,物理类,本科批,10486,武汉大学,10486001,120102,信息管理与信息系统,77,4500,551.0,,0,985,管理学,物理+不限,0.0
山东,物理类,本科批,10486,武汉大学,10486002,20101,经济学,85,6000,551.0,,0,985,经济学,物理+不限,0.0
山东,物理类,本科批,10486,武汉大学,10486002,100701,药学,24,8000,551.0,,0,985,医学,物理+化学+生物,0.0
山东,物理类,本科批,10486,武汉大学,10486002,80907,集成电路设计与集成系统,85,5500,551.0,,0,985,工学,物理+化学,0.0
山东,物理类,本科批,10486,武汉大学,10486002,100301,口腔医学,54,8000,551.0,,0,985,医学,物理+化学+生物,0.0
山东,物理类,本科批,10486,武汉大学,10486002,70101,数学与应用数学,75,6500,551.0,,0,985,理学,物理+不限,0.0
山东,历史类,本科批,10486,武汉大学,10486001,50201,英语,74,5500,551.0,,0,985,文学,历史+地理+生物,0.0
山东,历史类,本科批,10486,武汉大学,10486001,40101,教育学,85,4500,551.0,,0,985,教育学,历史+政治+地理,0.0
山东,历史类,本科批,10486,武汉大学,10486001,30101,法学,81,5500,668.0,2000.0,0,985,法学,历史+地理+生物,0.0
山东,历史类,提前批,10486,武汉大学,10486001,130202,音乐学,25,9500,551.0,,0,985,艺术学,历史+地理+生物,0.0
山东,历史类,本科批,10486,武汉大学,10486002,20401,国际经济与贸易,36,5000,551.0,,0,985,经济学,历史+政治+地理,0.0
山东,历史类,本科批,10486,武汉大学,10486002,120203,会计学,75,5000,551.0,,0,985,管理学,历史+政治+地理,0.0
山东,历史类,本科批,10486,武汉大学,10486002,40106,学前教育,69,5000,551.0,,0,985,教育学,历史+不限,0.0
山东,历史类,本科批,10486,武汉大学,10486002,20301,金融学,67,6000,551.0,,0,985,经济学,历史+地理+生物,0.0
山东,历史类,本科批,10486,武汉大学,10486002,120201,工商管理（中外合作办学）,21,28000,551.0,,0,985,管理学,历史+政治+地理,0.0
山东,历史类,本科批,10486,武汉大学,10486002,130401,美术学,24,11500,551.0,,0,985,艺术学,历史+政治+地理,0.0
四川,物理类,本科批,10486,武汉大学,10486001,83001,生物工程,39,6000,551.0,,0,985,工学,物理+化学+生物,0.0
四川,物理类,本科批,10486,武汉大学,10486001,82701,食品科学与工程,81,5000,551.0,,0,985,农学,物理+化学+生物,0.0
四川,物理类,本科批,10486,武汉大学,10486001,80703,通信工程,63,7500,551.0,,0,985,工学,物理+化学,0.0
四川,物理类,本科批,10486,武汉大学,10486002,90102,园艺,81,4000,551.0,,0,985,农学,物理+化学+生物,0.0
四川,物理类,本科批,10486,武汉大学,10486002,71002,生物技术,65,5500,551.0,,0,985,理学,物理+化学+生物,0.0
四川,物理类,本科批,10486,武汉大学,10486002,82503,环境科学,72,7000,551.0,,0,985,工学,物理+化学+地理,0.0
四川,物理类,本科批,10486,武汉大学,10486003,71201,统计学,44,5500,551.0,,0,985,理学,物理+化学,0.0
四川,物理类,本科批,10486,武汉大学,10486003,80601,电气工程及其自动化,49,5500,551.0,,0,985,工学,物理+化学,0.0
四川,物理类,本科批,10486,武汉大学,10486003,100501,中医学,36,6500,551.0,,0,985,医学,物理+化学+生物,0.0
四川,历史类,本科批,10486,武汉大学,10486001,40106,学前教育,63,4500,551.0,,0,985,教育学,历史+不限,0.0
四川,历史类,本科批,10486,武汉大学,10486001,50101,汉语言文学,49,4500,551.0,,0,985,文学,历史+政治+地理,0.0
四川,历史类,本科批,10486,武汉大学,10486001,120102,信息管理与信息系统,26,4500,551.0,,0,985,管理学,历史+不限,0.0
四川,历史类,本科批,10486,武汉大学,10486002,50261,翻译（中外合作办学）,94,45000,551.0,,0,985,文学,历史+地理+生物,0.0
四川,历史类,本科批,10486,武汉大学,10486002,50201,英语（中外合作办学）,24,78000,551.0,,0,985,文学,历史+地理+生物,0.0
四川,历史类,本科批,10486,武汉大学,10486003,130401,美术学,21,10000,551.0,,0,985,艺术学,历史+政治+生物,0.0
四川,历史类,本科批,10486,武汉大学,10486003,130202,音乐学,49,9500,551.0,,0,985,艺术学,历史+地理+生物,0.0
四川,历史类,本科批,10486,武汉大学,10486003,120201,工商管理（中外合作办学）,100,58000,551.0,,0,985,管理学,历史+地理+生物,0.0
江苏,物理类,本科批,10486,武汉大学,10486001,80905,物联网工程,32,7000,622.0,,0,985,工学,物理+化学,0.0
江苏,物理类,本科批,10486,武汉大学,10486001,71001,生物科学,100,6000,622.0,,0,985,理学,物理+化学+生物,0.0
江苏,物理类,本科批,10486,武汉大学,10486001,100201,临床医学,34,7500,622.0,,0,985,医学,物理+化学+生物,0.0
江苏,物理类,本科批,10486,武汉大学,10486001,50201,英语,93,5500,622.0,,0,985,文学,物理+不限,0.0
江苏,物理类,本科批,10486,武汉大学,10486001,80601,电气工程及其自动化,100,6500,622.0,,0,985,工学,物理+化学,0.0
江苏,物理类,本科批,10486,武汉大学,10486001,80213,智能制造工程,65,6000,622.0,,0,985,工学,物理+化学,0.0
江苏,物理类,本科批,10486,武汉大学,10486002,130202,音乐学,38,8500,622.0,,0,985,艺术学,物理+化学+生物,0.0
江苏,物理类,本科批,10486,武汉大学,10486002,50261,翻译,89,4500,622.0,,0,985,文学,物理+化学,0.0
江苏,物理类,本科批,10486,武汉大学,10486002,101101,护理学（中外合作办学）,40,78000,622.0,,0,985,医学,物理+化学+生物,0.0
江苏,物理类,本科批,10486,武汉大学,10486002,120102,信息管理与信息系统,61,5000,622.0,,0,985,管理学,物理+化学,0.0
江苏,物理类,本科批,10486,武汉大学,10486002,82701,食品科学与工程,100,5500,622.0,,0,985,农学,物理+化学,0.0
江苏,物理类,本科批,10486,武汉大学,10486002,80901,计算机科学与技术,97,6500,622.0,,0,985,工学,物理+化学,0.0
江苏,物理类,本科批,10486,武汉大学,10486002,130401,美术学,66,9500,622.0,,0,985,艺术学,物理+不限,0.0
江苏,历史类,本科批,10486,武汉大学,10486001,50261,翻译,97,5500,622.0,,0,985,文学,历史+政治+生物,0.0
江苏,历史类,本科批,10486,武汉大学,10486001,130401,美术学,86,9500,622.0,,0,985,艺术学,历史+地理+生物,0.0
江苏,历史类,本科批,10486,武汉大学,10486002,20101,经济学,30,5500,622.0,,0,985,经济学,历史+政治+地理,0.0
江苏,历史类,提前批,10486,武汉大学,10486002,40101,教育学,41,4000,622.0,,0,985,教育学,历史+政治+生物,0.0
江苏,历史类,本科批,10486,武汉大学,10486003,30101,法学,67,6000,668.0,2000.0,0,985,法学,历史+地理+生物,0.0
江苏,历史类,本科批,10486,武汉大学,10486003,120203,会计学,66,4500,622.0,,0,985,管理学,历史+不限,0.0
江苏,历史类,本科批,10486,武汉大学,10486003,40106,学前教育（中外合作办学）,23,45000,622.0,,0,985,教育学,历史+政治+生物,0.0
广东,物理类,本科批,10574,华南师范大学,10574001,83001,生物工程,88,6500,586.0,2898.0,0,211,工学,物理+化学+生物,2753.0
广东,物理类,本科批,10574,华南师范大学,10574001,90401,动物医学,91,5000,586.0,2898.0,0,211,农学,物理+化学+生物,2753.0
广东,物理类,本科批,10574,华南师范大学（汕尾校区）,10574001,50261,翻译,31,4000,,,1,211,文学,物理+不限,0.0
广东,物理类,本科批,10574,华南师范大学（汕尾校区）,10574001,120203,会计学,62,5000,,,1,211,管理学,物理+化学,0.0
广东,物理类,本科批,10574,华南师范大学,10574001,50201,英语,33,5000,586.0,2898.0,0,211,文学,物理+化学,2753.0
广东,物理类,本科批,10574,华南师范大学（汕尾校区）,10574001,30101,法学,71,5000,,,1,211,法学,物理+化学+生物,0.0
广东,历史类,本科批,10574,华南师范大学,10574001,20301,金融学,64,5500,586.0,2898.0,0,211,经济学,历史+不限,2753.0
广东,历史类,本科批,10574,华南师范大学,10574001,20101,经济学,56,38000,586.0,2898.0,0,211,经济学,历史+政治+地理,2753.0
广东,历史类,本科批,10574,华南师范大学,10574001,40101,教育学,27,5500,586.0,2898.0,0,211,教育学,历史+政治+地理,2753.0
广东,历史类,本科批,10574,华南师范大学,10574001,130202,音乐学（中外合作办学）,31,45000,586.0,2898.0,0,211,艺术学,历史+政治+地理,2753.0
广东,历史类,本科批,10574,华南师范大学（汕尾校区）,10574001,50201,英语,68,4500,,,1,211,文学,历史+不限,0.0
广东,历史类,本科批,10574,华南师范大学,10574001,120102,信息管理与信息系统,41,5500,586.0,2898.0,0,211,管理学,历史+地理+生物,2753.0
广东,历史类,本科批,10574,华南师范大学,10574001,40106,学前教育,79,4500,586.0,2898.0,0,211,教育学,历史+地理+生物,2753.0
河南,物理类,本科批,10574,华南师范大学（汕尾校区）,10574001,100502,针灸推拿学,58,8000,,,1,211,医学,物理+化学,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,80905,物联网工程,70,7500,566.0,,0,211,工学,物理+化学,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,20101,经济学,22,6000,647.0,12748.0,0,211,经济学,物理+不限,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,82502,环境工程,39,6500,619.0,32401.0,0,211,工学,物理+化学+地理,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,20401,国际经济与贸易,77,6500,566.0,,0,211,经济学,物理+不限,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,80907,集成电路设计与集成系统,100,7500,566.0,,0,211,工学,物理+化学,0.0
河南,物理类,本科批,10574,华南师范大学（汕尾校区）,10574001,100501,中医学,80,8000,,,1,211,医学,物理+化学+生物,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,30101,法学,66,5500,566.0,,0,211,法学,物理+化学,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,100201,临床医学,75,9000,566.0,,0,211,医学,物理+化学+生物,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,80901,计算机科学与技术,98,38000,566.0,,0,211,工学,物理+化学,0.0
河南,物理类,提前批,10574,华南师范大学,10574001,80202,机械设计制造及其自动化,45,6500,566.0,,0,211,工学,物理+化学,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,20301,金融学,73,5500,566.0,,0,211,经济学,物理+化学,0.0
河南,物理类,本科批,10574,华南师范大学,10574001,80207,车辆工程,66,7500,566.0,,0,211,工学,物理+化学,0.0
河南,历史类,本科批,10574,华南师范大学（汕尾校区）,10574001,20301,金融学,83,38000,,,1,211,经济学,历史+地理+生物,0.0
河南,历史类,本科批,10574,华南师范大学,10574001,20401,国际经济与贸易,49,6500,566.0,,0,211,经济学,历史+地理+生物,0.0
河南,历史类,本科批,10574,华南师范大学,10574002,50201,英语,90,4000,566.0,,0,211,文学,历史+不限,0.0
河南,历史类,本科批,10574,华南师范大学（汕尾校区）,10574002,130202,音乐学,93,8000,,,1,211,艺术学,历史+政治+生物,0.0
山东,物理类,本科批,10574,华南师范大学,10574001,71201,统计学,76,6000,566.0,,0,211,理学,物理+化学,0.0
山东,物理类,提前批,10574,华南师范大学,10574002,82801,建筑学,93,7500,566.0,,0,211,工学,物理+化学,0.0
山东,物理类,本科批,10574,华南师范大学,10574002,120201,工商管理,97,5000,566.0,,0,211,管理学,物理+化学+生物,0.0
山东,物理类,本科批,10574,华南师范大学,10574002,70101,数学与应用数学,48,6000,566.0,,0,211,理学,物理+化学+生物,0.0
山东,物理类,本科批,10574,华南师范大学,10574003,40106,学前教育,49,5000,566.0,,0,211,教育学,物理+化学+生物,0.0
山东,物理类,本科批,10574,华南师范大学,10574003,50261,翻译,71,6000,566.0,,0,211,文学,物理+化学+生物,0.0
山东,物理类,本科批,10574,华南师范大学,10574003,90401,动物医学,34,4500,566.0,,0,211,农学,物理+化学+生物,0.0
山东,物理类,本科批,10574,华南师范大学,10574003,20301,金融学,65,6000,566.0,,0,211,经济学,物理+不限,0.0
山东,物理类,提前批,10574,华南师范大学,10574003,120203,会计学,50,6500,648.0,12204.0,0,211,管理学,物理+化学,0.0
山东,历史类,本科批,10574,华南师范大学,10574001,50261,翻译,57,5500,566.0,,0,211,文学,历史+政治+地理,0.0
四川,物理类,本科批,10574,华南师范大学,10574001,90401,动物医学（中外合作办学）,28,45000,566.0,,0,211,农学,物理+化学+生物,0.0
四川,物理类,提前批,10574,华南师范大学,10574001,80601,电气工程及其自动化,58,5000,566.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10574,华南师范大学,10574001,100501,中医学,97,6500,566.0,,0,211,医学,物理+化学+生物,0.0
四川,物理类,本科批,10574,华南师范大学,10574001,130202,音乐学,67,9000,566.0,,0,211,艺术学,物理+化学,0.0
四川,物理类,本科批,10574,华南师范大学,10574001,81003,给排水科学与工程,73,7500,566.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10574,华南师范大学,10574001,130401,美术学,71,8000,566.0,,0,211,艺术学,物理+化学,0.0
四川,物理类,本科批,10574,华南师范大学,10574001,80207,车辆工程（中外合作办学）,48,58000,566.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10574,华南师范大学,10574002,71201,统计学,20,5000,566.0,,0,211,理学,物理+化学+生物,0.0
四川,物理类,本科批,10574,华南师范大学,10574002,80703,通信工程,63,8000,566.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10574,华南师范大学,10574002,80903,网络空间安全,44,8000,566.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10574,华南师范大学,10574002,20101,经济学,33,4500,647.0,12748.0,0,211,经济学,物理+化学+生物,0.0
四川,物理类,本科批,10574,华南师范大学,10574002,100201,临床医学,57,9000,566.0,,0,211,医学,物理+化学+生物,0.0
四川,物理类,本科批,10574,华南师范大学,10574002,70201,物理学,79,5000,566.0,,0,211,理学,物理+化学,0.0
四川,物理类,本科批,10574,华南师范大学,10574002,70301,化学,31,6000,566.0,,0,211,理学,物理+化学+生物,0.0
四川,物理类,本科批,10574,华南师范大学,10574002,120102,信息管理与信息系统,69,4500,566.0,,0,211,管理学,物理+化学+生物,0.0
四川,历史类,本科批,10574,华南师范大学,10574001,30101,法学,76,4500,566.0,,0,211,法学,历史+政治+地理,0.0
四川,历史类,本科批,10574,华南师范大学,10574001,130202,音乐学,83,8500,566.0,,0,211,艺术学,历史+地理+生物,0.0
四川,历史类,本科批,10574,华南师范大学,10574001,130401,美术学,88,8000,566.0,,0,211,艺术学,历史+政治+地理,0.0
四川,历史类,本科批,10574,华南师范大学（汕尾校区）,10574001,120201,工商管理,98,5000,,,1,211,管理学,历史+不限,0.0
四川,历史类,本科批,10574,华南师范大学,10574002,50101,汉语言文学,91,5000,566.0,,0,211,文学,历史+不限,0.0
四川,历史类,提前批,10574,华南师范大学,10574002,20401,国际经济与贸易,32,6500,566.0,,0,211,经济学,历史+不限,0.0
四川,历史类,本科批,10574,华南师范大学,10574002,120203,会计学,39,6500,648.0,12204.0,0,211,管理学,历史+地理+生物,0.0
四川,历史类,本科批,10574,华南师范大学,10574003,120102,信息管理与信息系统,37,26000,566.0,,0,211,管理学,历史+政治+地理,0.0
四川,历史类,本科批,10574,华南师范大学（汕尾校区）,10574003,50201,英语,55,6000,,,1,211,文学,历史+地理+生物,0.0
四川,历史类,本科批,10574,华南师范大学,10574003,50261,翻译,37,4000,566.0,,0,211,文学,历史+政治+地理,0.0
四川,历史类,本科批,10574,华南师范大学,10574003,20301,金融学,53,4500,566.0,,0,211,经济学,历史+不限,0.0
四川,历史类,本科批,10574,华南师范大学,10574003,40106,学前教育,47,5500,566.0,,0,211,教育学,历史+政治+生物,0.0
四川,历史类,本科批,10574,华南师范大学,10574003,40101,教育学,29,5500,566.0,,0,211,教育学,历史+地理+生物,0.0
江苏,物理类,本科批,10574,华南师范大学,10574001,71001,生物科学,43,6500,597.0,,0,211,理学,物理+化学+生物,0.0
江苏,物理类,本科批,10574,华南师范大学,10574001,120203,会计学,36,4500,648.0,12204.0,0,211,管理学,物理+化学,0.0
江苏,物理类,本科批,10574,华南师范大学,10574001,120102,信息管理与信息系统,27,6000,597.0,,0,211,管理学,物理+不限,0.0
江苏,物理类,本科批,10574,华南师范大学,10574001,70301,化学,67,5000,597.0,,0,211,理学,物理+化学+生物,0.0
江苏,物理类,本科批,10574,华南师范大学,10574001,71002,生物技术,82,5000,597.0,,0,211,理学,物理+化学+生物,0.0
江苏,物理类,本科批,10574,华南师范大学（汕尾校区）,10574001,81001,土木工程,35,7000,,,1,211,工学,物理+化学,0.0
江苏,物理类,本科批,10574,华南师范大学,10574002,90101,农学,28,4000,597.0,,0,211,农学,物理+化学,0.0
江苏,物理类,本科批,10574,华南师范大学,10574002,100502,针灸推拿学,36,9000,597.0,,0,211,医学,物理+化学,0.0
江苏,物理类,本科批,10574,华南师范大学,10574002,80904,信息安全,49,8000,597.0,,0,211,工学,物理+化学,0.0
江苏,物理类,本科批,10574,华南师范大学（汕尾校区）,10574002,120201,工商管理,97,5000,,,1,211,管理学,物理+化学,0.0
江苏,物理类,本科批,10574,华南师范大学,10574002,80901,计算机科学与技术,43,6000,597.0,,0,211,工学,物理+化学,0.0
江苏,物理类,本科批,10574,华南师范大学,10574002,90401,动物医学,85,5500,597.0,,0,211,农学,物理+化学+生物,0.0
江苏,历史类,本科批,10574,华南师范大学,10574001,120203,会计学,84,6500,648.0,12204.0,0,211,管理学,历史+地理+生物,0.0
江苏,历史类,本科批,10574,华南师范大学,10574001,50101,汉语言文学,33,4000,597.0,,0,211,文学,历史+政治+生物,0.0
江苏,历史类,本科批,10574,华南师范大学（汕尾校区）,10574002,120102,信息管理与信息系统,69,4500,,,1,211,管理学,历史+地理+生物,0.0
江苏,历史类,本科批,10574,华南师范大学,10574002,20101,经济学,71,6500,647.0,12748.0,0,211,经济学,历史+政治+生物,0.0
江苏,历史类,提前批,10574,华南师范大学（汕尾校区）,10574003,120201,工商管理,56,5500,,,1,211,管理学,历史+不限,0.0
江苏,历史类,提前批,10574,华南师范大学（汕尾校区）,10574003,20301,金融学,40,4500,,,1,211,经济学,历史+地理+生物,0.0
江苏,历史类,本科批,10574,华南师范大学,10574003,20401,国际经济与贸易,26,5000,597.0,,0,211,经济学,历史+不限,0.0
广东,物理类,本科批,10559,暨南大学,10559001,80901,计算机科学与技术（中外合作办学）,72,68000,591.0,2810.0,0,211,工学,物理+化学,1981.0
广东,物理类,本科批,10559,暨南大学,10559001,80207,车辆工程,83,5000,591.0,2810.0,0,211,工学,物理+化学,1981.0
广东,物理类,本科批,10559,暨南大学,10559002,100201,临床医学,90,9000,591.0,2810.0,0,211,医学,物理+化学+生物,1981.0
广东,物理类,本科批,10559,暨南大学,10559002,80905,物联网工程,74,7000,591.0,2810.0,0,211,工学,物理+化学,1981.0
广东,物理类,本科批,10559,暨南大学,10559002,80202,机械设计制造及其自动化,55,7000,591.0,2810.0,0,211,工学,物理+化学,1981.0
广东,物理类,本科批,10559,暨南大学,10559003,40106,学前教育,23,5500,591.0,2810.0,0,211,教育学,物理+化学+生物,1981.0
广东,物理类,提前批,10559,暨南大学,10559003,120102,信息管理与信息系统,62,6500,591.0,2810.0,0,211,管理学,物理+不限,1981.0
广东,物理类,提前批,10559,暨南大学,10559003,130401,美术学（中外合作办学）,36,28000,591.0,2810.0,0,211,艺术学,物理+化学,1981.0
广东,物理类,本科批,10559,暨南大学,10559003,80904,信息安全,70,6500,591.0,2810.0,0,211,工学,物理+化学,1981.0
广东,物理类,本科批,10559,暨南大学,10559003,30101,法学,48,5500,591.0,2810.0,0,211,法学,物理+不限,1981.0
河南,物理类,本科批,10559,暨南大学,10559001,70301,化学,21,5500,614.0,,0,211,理学,物理+化学+生物,0.0
河南,物理类,本科批,10559,暨南大学,10559001,82801,建筑学,69,5500,504.0,,0,211,工学,物理+化学,0.0
河南,物理类,本科批,10559,暨南大学,10559001,100201,临床医学,89,7500,504.0,,0,211,医学,物理+化学+生物,0.0
河南,物理类,本科批,10559,暨南大学,10559001,80910,数据科学与大数据技术,44,6000,504.0,,0,211,工学,物理+化学,0.0
河南,物理类,本科批,10559,暨南大学,10559002,101101,护理学,36,7000,504.0,,0,211,医学,物理+化学+生物,0.0
河南,物理类,本科批,10559,暨南大学,10559002,80213,智能制造工程,71,7000,504.0,,0,211,工学,物理+化学,0.0
河南,物理类,本科批,10559,暨南大学,10559002,120203,会计学,100,6000,629.0,,0,211,管理学,物理+化学+生物,0.0
河南,物理类,本科批,10559,暨南大学,10559002,50201,英语,25,4000,504.0,,0,211,文学,物理+不限,0.0
河南,物理类,本科批,10559,暨南大学,10559002,90102,园艺,68,4500,504.0,,0,211,农学,物理+不限,0.0
河南,物理类,本科批,10559,暨南大学,10559002,80207,车辆工程,82,8000,504.0,,0,211,工学,物理+化学,0.0
河南,物理类,本科批,10559,暨南大学,10559002,100801,中药学,25,6500,606.0,,0,211,医学,物理+化学+生物,0.0
山东,物理类,本科批,10559,暨南大学,10559001,101101,护理学,63,9000,504.0,,0,211,医学,物理+化学+生物,0.0
山东,物理类,本科批,10559,暨南大学,10559001,80213,智能制造工程,24,5000,504.0,,0,211,工学,物理+化学,0.0
山东,物理类,本科批,10559,暨南大学,10559001,82502,环境工程,86,8000,504.0,,0,211,工学,物理+化学+地理,0.0
山东,物理类,本科批,10559,暨南大学,10559001,90101,农学,77,38000,504.0,,0,211,农学,物理+不限,0.0
山东,物理类,本科批,10559,暨南大学,10559001,70201,物理学,21,6000,504.0,,0,211,理学,物理+化学,0.0
山东,物理类,本科批,10559,暨南大学,10559001,90102,园艺,49,5000,504.0,,0,211,农学,物理+化学+生物,0.0
山东,物理类,本科批,10559,暨南大学,10559001,80905,物联网工程,31,5500,628.0,,0,211,工学,物理+化学,0.0
山东,物理类,本科批,10559,暨南大学,10559001,81003,给排水科学与工程,85,6000,504.0,,0,211,工学,物理+化学,0.0
山东,历史类,本科批,10559,暨南大学,10559001,130401,美术学（中外合作办学）,47,35000,504.0,,0,211,艺术学,历史+不限,0.0
四川,物理类,本科批,10559,暨南大学,10559001,20101,经济学,64,6000,504.0,,0,211,经济学,物理+化学,0.0
四川,物理类,本科批,10559,暨南大学,10559001,40101,教育学,98,5500,504.0,,0,211,教育学,物理+化学+生物,0.0
四川,物理类,本科批,10559,暨南大学,10559001,90401,动物医学,62,5000,504.0,,0,211,农学,物理+化学+生物,0.0
四川,物理类,本科批,10559,暨南大学,10559001,120203,会计学,77,5500,629.0,,0,211,管理学,物理+化学+生物,0.0
四川,物理类,本科批,10559,暨南大学,10559001,80601,电气工程及其自动化,64,8000,646.0,13193.0,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10559,暨南大学,10559001,100205,精神医学,47,9000,504.0,,0,211,医学,物理+化学+生物,0.0
四川,物理类,本科批,10559,暨南大学,10559001,80202,机械设计制造及其自动化,84,7000,504.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10559,暨南大学,10559001,50261,翻译,38,4500,644.0,14411.0,0,211,文学,物理+化学,0.0
四川,物理类,本科批,10559,暨南大学,10559001,80901,计算机科学与技术,83,8000,504.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10559,暨南大学,10559001,80703,通信工程,60,6000,504.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10559,暨南大学,10559001,130401,美术学,43,9000,504.0,,0,211,艺术学,物理+化学,0.0
四川,物理类,本科批,10559,暨南大学,10559001,71002,生物技术,45,6000,504.0,,0,211,理学,物理+化学+生物,0.0
四川,物理类,本科批,10559,暨南大学,10559001,81001,土木工程,79,38000,504.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10559,暨南大学,10559001,70101,数学与应用数学,43,7000,642.0,15464.0,0,211,理学,物理+化学+生物,0.0
江苏,物理类,本科批,10559,暨南大学,10559001,80903,网络空间安全,43,7000,628.0,,0,211,工学,物理+化学,0.0
江苏,物理类,本科批,10559,暨南大学,10559002,80904,信息安全,40,5000,588.0,,0,211,工学,物理+化学,0.0
江苏,物理类,本科批,10559,暨南大学,10559003,71201,统计学,76,6500,588.0,,0,211,理学,物理+不限,0.0
江苏,物理类,本科批,10559,暨南大学,10559003,71001,生物科学,68,6500,588.0,,0,211,理学,物理+化学+生物,0.0
江苏,物理类,本科批,10559,暨南大学,10559003,82503,环境科学,88,5500,588.0,,0,211,工学,物理+化学+地理,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,20301,金融学,47,6000,588.0,,0,211,经济学,历史+不限,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,20401,国际经济与贸易,97,5000,588.0,,0,211,经济学,历史+政治+地理,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,40106,学前教育,37,5500,588.0,,0,211,教育学,历史+不限,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,50261,翻译,24,5500,644.0,14411.0,0,211,文学,历史+政治+生物,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,50201,英语,30,5000,588.0,,0,211,文学,历史+不限,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,120201,工商管理,53,5000,617.0,,0,211,管理学,历史+不限,0.0
江苏,历史类,提前批,10559,暨南大学,10559001,120102,信息管理与信息系统,35,4500,639.0,16988.0,0,211,管理学,历史+政治+生物,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,120203,会计学,30,5500,629.0,,0,211,管理学,历史+地理+生物,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,130202,音乐学,65,9000,588.0,,0,211,艺术学,历史+政治+生物,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,20101,经济学,96,6000,588.0,,0,211,经济学,历史+不限,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,30101,法学,65,6000,642.0,9088.0,0,211,法学,历史+政治+生物,0.0
江苏,历史类,本科批,10559,暨南大学,10559001,50101,汉语言文学,46,4500,625.0,,0,211,文学,历史+不限,0.0
广东,物理类,本科批,10027,北京师范大学,10027001,130202,音乐学,55,11500,628.0,469.0,0,211,艺术学,物理+化学,49.0
广东,物理类,本科批,10027,北京师范大学,10027002,50101,汉语言文学,75,6000,628.0,469.0,0,211,文学,物理+不限,49.0
